,text,label,job_title,skill
16179,relevant,EXPERIENCE,"Regional Sales Manager, Retail Distribution, GAM Canada",0
16184,valuable,EXPERIENCE,"Regional Sales Manager, Retail Distribution, GAM Canada",0
16185,your work,EXPERIENCE,"Regional Sales Manager, clonoSEQ (Central Region)",0
16186,"previous pharmaceutical, diagnostic or medical device sales",EXPERIENCE,"Regional Sales Manager, clonoSEQ (Central Region)",0
16187,relevant pharmaceuticalbiotech sales,EXPERIENCE,"Regional Sales Manager, clonoSEQ (Central Region)",0
16190,specialties demonstrated,ABILITY,"Regional Sales Manager, clonoSEQ (Central Region)",0
16193,strong relationships,EXPERIENCE,Sales Operations Manager - Solutions Engineering,0
16202,demonstrated,ABILITY,Sales Operations Manager - Solutions Engineering,0
16209,famp a space working,KNOWLEDGE,Senior Sales Enablement Manager,0
16211,3 years,EXPERIENCE,Senior Sales Enablement Manager,0
16213,strong,ABILITY,Senior Sales Enablement Manager,0
16235,your,ABILITY,Member services and sales support manager,0
16239,extensive,KNOWLEDGE,Member services and sales support manager,0
16243,relevant,EXPERIENCE,Member services and sales support manager,0
16245,7 years,EXPERIENCE,Sales Specialist - Data & AI,0
16249,prior work,EXPERIENCE,Sales Specialist - Data & AI,0
16257,their collective,EXPERIENCE,Department Sales Manager - Sport Chek (Cataraqui Center),0
16263,equivalent,EXPERIENCE,Aftermarket Sales Account Manager,0
16264,5 years sales,EXPERIENCE,Aftermarket Sales Account Manager,0
16265,3 years professional,EXPERIENCE,Aftermarket Sales Account Manager,0
16270,extensive,KNOWLEDGE,Aftermarket Sales Account Manager,0
16277,years,EXPERIENCE,"Area Sales Manager, Mid-Atlantic/SE",0
16306,valuable,EXPERIENCE,"Regional Sales Manager - Retail Investments, GAM Canada",0
16310,their territory,UNDERSTANDING,"Territory Sales Manager, NE Saskatchewan",0
16326,complex solutions solid,KNOWLEDGE,"Senior Manager, Sales",0
16329,multiple projects proven ability,EXPERIENCE,"Senior Manager, Sales",0
16334,qualifications 2-5 years,EXPERIENCE,Sales Manager,0
16336,equivalent experience 5 years,EXPERIENCE,Sales Manager,0
16347,good working,KNOWLEDGE,Sales Manager,0
16352,5 years relevant,EXPERIENCE,Sales Account Manager - CE,0
16354,5 years relevant,EXPERIENCE,Sales Account Manager - CE,0
16360,any industry,EXPERIENCE,Sales Engagement Manager (Fully Remote),0
16361,paced working environment,EXPERIENCE,Sales Engagement Manager (Fully Remote),0
16369,strong,ABILITY,Sales Program Manager,0
16371,similar project management tool base,UNDERSTANDING,Sales Program Manager,0
16374,asset good,UNDERSTANDING,Sales Program Manager,0
16377,asset previous salesforce,EXPERIENCE,Sales Program Manager,0
16379,demonstrated,ABILITY,"GSI Partner Sales Manager, AWS Partner Sales Team",0
16385,working,KNOWLEDGE,"GSI Partner Sales Manager, AWS Partner Sales Team",0
16391,equivalent work,EXPERIENCE,"GSI Partner Sales Manager, AWS Partner Sales Team",0
16394,data capture 5 years sales,EXPERIENCE,Brand Sales Specialist - Business Automation Introduction,0
16398,industry solid,UNDERSTANDING,Brand Sales Specialist - Business Automation Introduction,0
16402,direct customer-facing sales role at,EXPERIENCE,Brand Sales Specialist - Business Automation Introduction,0
16413,their industry,EXPERTISE,Brand Sales Specialist - Business Automation Introduction,0
16414,their,EXPERTISE,Brand Sales Specialist - Business Automation Introduction,0
16423,equivalent,EXPERIENCE,Bilingual Sales Manager- Public Sector- Quebec,0
16425,more years,EXPERIENCE,Bilingual Sales Manager- Public Sector- Quebec,0
16427,strategic account management 2 or more year s management experience,EXPERIENCE,Bilingual Sales Manager- Public Sector- Quebec,0
16431,proven,ABILITY,Bilingual Sales Manager- Public Sector- Quebec,0
16433,simplified logical manner strong public presentation,EXPERIENCE,Bilingual Sales Manager- Public Sector- Quebec,0
16437,your,EXPERTISE,Sales manager,0
16450,working,KNOWLEDGE,Sales manager,0
16458,your,UNDERSTANDING,Sales And Production Manager,0
16460,strong,ABILITY,Sales And Production Manager,0
16466,proven,ABILITY,Regional Sales Manager,0
16467,strong business relationships,EXPERIENCE,Regional Sales Manager,0
16468,strong business pipeline,EXPERIENCE,Regional Sales Manager,0
16469,proven system,EXPERIENCE,Regional Sales Manager,0
16483,good,UNDERSTANDING,"Sales Manager, Process Industries",0
16497,strong,UNDERSTANDING,Senior  Solution Sales Executive,0
16504,strong business relationships,EXPERIENCE,Senior  Solution Sales Executive,0
16515,strong,UNDERSTANDING,"Channel Sales Manager, IgniteTech (Remote) - $100,000/year USD",0
16521,strong,UNDERSTANDING,Senior Solution Sales Executive,0
16528,strong business relationships,EXPERIENCE,Senior Solution Sales Executive,0
16535,role 3 years,EXPERIENCE,"Manager, Sales (RAM)",0
16536,team 5-7 years,EXPERIENCE,"Manager, Sales (RAM)",0
16540,your,EXPERIENCE,"Manager, Sales (RAM)",0
16546,strong,UNDERSTANDING,Senior Solution Sales Executive,0
16553,strong business relationships,EXPERIENCE,Senior Solution Sales Executive,0
16560,demonstrated,ABILITY,Sr. Partner Sales Manager,0
16566,working,KNOWLEDGE,Sr. Partner Sales Manager,0
16570,equivalent work,EXPERIENCE,Sr. Partner Sales Manager,0
16571,years,EXPERIENCE,"Area Sales Manager, Mid-Atlantic/SE",0
16592,direct sales,EXPERIENCE,"Regional Sales Manager, Observability (Canada)",0
16596,previous,EXPERIENCE,"Regional Sales Manager, Observability (Canada)",0
16608,mba a plus or equivalent,EXPERIENCE,"Regional Sales Manager, Observability (Canada)",0
16612,strong,UNDERSTANDING,Senior  Solution Sales Executive,0
16619,strong business relationships,EXPERIENCE,Senior  Solution Sales Executive,0
16632,equivalent industry,EXPERIENCE,Account Manager 3 - Enterprise,0
16637,strong,UNDERSTANDING,Director of Sales,0
16646,working,KNOWLEDGE,Alberta Territory Sales Representative,0
16647,working,KNOWLEDGE,Alberta Territory Sales Representative,0
16656,working,KNOWLEDGE,Alberta Territory Sales Representative,0
16657,working,KNOWLEDGE,Alberta Territory Sales Representative,0
16666,minimum five years sales,EXPERIENCE,Territory Sales Manager,0
16684,plus  10 years direct and channel enterprise software selling,EXPERIENCE,Regional Sales Director,0
16686,relevant software industry,EXPERIENCE,Regional Sales Director,0
16687,any,EXPERIENCE,Regional Sales Director,0
16688,strong business partnerships,EXPERIENCE,Regional Sales Director,0
16702,strong,UNDERSTANDING,Director of Sales,0
16714,strong,UNDERSTANDING,Director of Sales,0
16725,strong,UNDERSTANDING,Director of Sales,0
16736,prior,EXPERIENCE,"Sales Development Representative, Outbound",0
16742,strong,UNDERSTANDING,Channel Account Manager,0
16746,equivalent professional work,EXPERIENCE,Channel Account Manager,0
16747,proven,ABILITY,Channel Account Manager,0
16749,proven,ABILITY,Channel Account Manager,0
16753,rm workforce  key requirements strong,KNOWLEDGE,"Manager, Deposits - Sales Enablement",0
16769,valuable,EXPERIENCE,"Manager, Deposits - Sales Enablement",0
16771,prior,EXPERIENCE,"Sales Development Representative, Inbound",0
16786,your,EXPERIENCE,Media Sales Manager,0
16787,your,EXPERTISE,"Sales Director, Trilogy (Remote) - $200,000/year USD",0
16788,their software sales,EXPERTISE,"Sales Director, Trilogy (Remote) - $200,000/year USD",0
16789,basic requirements at least 5 years,EXPERIENCE,"Sales Director, Trilogy (Remote) - $200,000/year USD",0
16794,multi-task and solid computer,ABILITY,Sales Manager,0
16795,your education,KNOWLEDGE,Channel Account Manager,0
16798,strong,UNDERSTANDING,Channel Account Manager,0
16802,relevant,EXPERIENCE,Channel Account Manager,0
16812,extensive client engagement,KNOWLEDGE,Account Manager,0
16822,previous customer,EXPERIENCE,Account Manager,0
16824,dsp previous,EXPERIENCE,Account Manager,0
16836,natural hunter demonstrated,ABILITY,Director of Enterprise Sales,0
16839,have strong,EXPERIENCE,Director of Enterprise Sales,0
16847,more,EXPERIENCE,"Cloud Technical Account Manager - Toronto, CAN",0
16848,equivalent work,EXPERIENCE,"Cloud Technical Account Manager - Toronto, CAN",0
16858,your,EXPERIENCE,"Manager, Sales Account Mgmt, Non-Endemic",0
16859,working,KNOWLEDGE,"Manager, Sales Account Mgmt, Non-Endemic",0
16863,6 years relevant,EXPERIENCE,"Manager, Sales Account Mgmt, Non-Endemic",0
16870,6 years people management,EXPERIENCE,"Manager, Sales Account Mgmt, Non-Endemic",0
16871,no industry,EXPERIENCE,Account Manager,0
16872,strong,UNDERSTANDING,Account Manager,0
16874,your,ABILITY,Account Manager,0
16876,their,EXPERTISE,Sales Manager,0
16877,your,KNOWLEDGE,Sales Manager,0
16879,their,EXPERTISE,Sales Manager,0
16880,your,KNOWLEDGE,Sales Manager,0
16884,prior work,EXPERIENCE,Customer Success Account Manager,0
16896,equivalent work,EXPERIENCE,Customer Success Account Manager,0
16897,minimum requirements 0-2 years work,EXPERIENCE,Sales Development Representative,0
16907,required ability,EXPERIENCE,Sales Development Representative,0
16913,sales strong leadership skills,EXPERIENCE,Sales Director,0
16914,solid channel,KNOWLEDGE,"Manager, Channel Sales",0
16916,previous channel sales leadership,EXPERIENCE,"Manager, Channel Sales",0
16920,industry-specific,KNOWLEDGE,Sales Director,0
16935,service providers proven,EXPERIENCE,Regional Sales Manager,0
16939,strong,UNDERSTANDING,Senior Solution Sales Executive,0
16946,strong business relationships,EXPERIENCE,Senior Solution Sales Executive,0
16959,demonstrated application solutions sales,EXPERIENCE,Account Manager,0
16963,some,EXPERIENCE,Account Manager,0
16976,strong,UNDERSTANDING,Senior  Solution Sales Executive,0
16983,strong business relationships,EXPERIENCE,Senior  Solution Sales Executive,0
16992,methodology strong,KNOWLEDGE,"Account Manager, Ottawa",0
16994,primarily esris arcgis suite strong,KNOWLEDGE,"Account Manager, Ottawa",0
17002,previous selling,EXPERIENCE,Major Enterprise Account Manager,0
17003,your,ABILITY,Account Manager Sales Marketing,0
17004,working,KNOWLEDGE,Account Manager Sales Marketing,0
17006,2 years,EXPERIENCE,Account Manager Sales Marketing,0
17021,7 years work,EXPERIENCE,Regional Sales Manager,0
17023,strong,KNOWLEDGE,Regional Sales Manager,0
17040,similar market,EXPERIENCE,Sales Manager - Canadian Associations (M/F),0
17053,considered 7  years,EXPERIENCE,Account Manager,0
17057,strategic business initiatives proven experience,EXPERIENCE,Account Manager,0
17061,business acumen extensive experience,EXPERIENCE,Account Manager,0
17063,some digital knowledge strong presentation,EXPERIENCE,Account Manager,0
17066,proven,ABILITY,Account Manager ,0
17067,strong portfolio client base,EXPERIENCE,Account Manager ,0
17068,our crm system the successful candidate brings previous sales and business development,EXPERIENCE,Account Manager ,0
17071,your,EXPERTISE,Account Manager ,0
17072,your,ABILITY,Account Manager ,0
17073,better outcomes previous staffing industry experience,EXPERIENCE,Account Manager ,0
17075,their,EXPERIENCE,Account Manager,0
17076,experience 3 years combined,EXPERIENCE,Account Manager,0
17080,business development excellent,EXPERIENCE,Account Manager,0
17084,"strong, achievable incentive program",EXPERIENCE,Account Manager,0
17087,prior work,EXPERIENCE,Customer Success Account Manager,0
17099,equivalent work,EXPERIENCE,Customer Success Account Manager,0
17102,prior work,EXPERIENCE,Customer Success Account Manager,0
17114,equivalent work,EXPERIENCE,Customer Success Account Manager,0
17119,some flower production,KNOWLEDGE,Territory Sales Manager,0
17130,similar crm system,EXPERIENCE,District Sales Associate,0
17136,practical,EXPERIENCE,"Intern, Sales Account Manager",0
17139,their,KNOWLEDGE,Sales Associate,0
17146,proven,ABILITY,"Sales Origination, Senior Manager (SAP)",0
17157,linkedin 2 years work,EXPERIENCE,Sales Development Representative (East Coast based) LATAM - (Spanish and Portuguese speaking),0
17158,professional environment previous tech industry experience,EXPERIENCE,Sales Development Representative (East Coast based) LATAM - (Spanish and Portuguese speaking),0
17163,any sales,EXPERIENCE,Account Manager,0
17178,their collective,EXPERIENCE,Department Sales Manager - Sport Chek (Cataraqui Center),0
17184,your,UNDERSTANDING,Customer Account Manager,0
17195,strong,UNDERSTANDING,Senior  Solution Sales Executive,0
17202,strong business relationships,EXPERIENCE,Senior  Solution Sales Executive,0
17225,prior,EXPERIENCE,Sales Assistant,0
17240,1-2 years previous sales,EXPERIENCE,Sales Executive,0
17242,strong internet skills,EXPERIENCE,Sales Executive,0
17247,your,EXPERTISE,Account Manager,0
17250,2 years,EXPERIENCE,Account Manager,0
17254,minimum 3 years,EXPERIENCE,Sales Analyst - REMOTE,0
17255,similar role,EXPERIENCE,Sales Analyst - REMOTE,0
17261,previous,EXPERIENCE,Sales Analyst - REMOTE,0
17276,your,ABILITY,Senior Business Analyst - Customer Care and Sales Support,0
17279,times strong,UNDERSTANDING,Senior Business Analyst - Customer Care and Sales Support,0
17300,working,KNOWLEDGE,Technical Account Manager I,0
17305,equivalent work,EXPERIENCE,Technical Account Manager I,0
17306,projects working technical,KNOWLEDGE,Technical Account Manager I,0
17308,softwaredesignfunctionality demonstrated,EXPERIENCE,Technical Account Manager I,0
17314,basic scripting fundamentals solid,UNDERSTANDING,Technical Account Manager I,0
17316,internet fundamentals extensive,EXPERIENCE,Technical Account Manager I,0
17328,your application email,REQUIRED,Account Manager,0
17330,your,UNDERSTANDING,Customer Account Manager,0
17339,their,KNOWLEDGE,Director Of Sales And Business Development,0
17340,your extensive sales,EXPERIENCE,Director Of Sales And Business Development,0
17341,significant,EXPERIENCE,Director Of Sales And Business Development,0
17349,strong,UNDERSTANDING,Senior Solution Sales Executive,0
17356,strong business relationships,EXPERIENCE,Senior Solution Sales Executive,0
17365,proven,EXPERIENCE,Inside Sales Territory Manager,0
17371,proven,EXPERIENCE,Inside Sales Territory Manager,0
17373,previous b2c sales,EXPERIENCE,Territory Sales Representative Part-time (English/Cantonese) ,0
17379,working,KNOWLEDGE,Territory Sales Representative Part-time (English/Cantonese) ,0
17395,proven work,EXPERIENCE,Territory Sales Manager - Vancouver,0
17403,linkedin 2 years work,EXPERIENCE,Sales Development Representative (East Coast based) LATAM - (Spanish and Portuguese speaking),0
17404,professional environment previous tech industry experience,EXPERIENCE,Sales Development Representative (East Coast based) LATAM - (Spanish and Portuguese speaking),0
17410,strong,UNDERSTANDING,"Channel Account Manager, IgniteTech (Remote) - $100,000/year USD",0
17430,their lending and insurance,EXPERIENCE,Account Manager,0
17444,minimum requirements 0-2 years work,EXPERIENCE,Sales Development Representative,0
17454,required ability,EXPERIENCE,Sales Development Representative,0
17458,strong,UNDERSTANDING,Sales Development Representative (SDR),0
17461,relevant work,EXPERIENCE,Sales Development Representative (SDR),0
17463,prior,EXPERIENCE,Sales Development Representative (SDR),0
17475,similar crm system,EXPERIENCE,District Sales Associate - Asian Services,0
17484,previous selling,EXPERIENCE,Major Enterprise Account Manager,0
17489,no prior,EXPERIENCE,Inside Sales Intern,0
17490,your sales and marketing,KNOWLEDGE,Inside Sales Intern,0
17498,relevant,EXPERIENCE,Account Manager,0
17512,prior,EXPERIENCE,Anytime Fitness Sales Manager - Waterloo (Signing bonus of $2000),0
